Tick,Behaviour,Price,TicksToFuel,Requests,WaitingLine,Attending,GasPumps,FuelSold,Collaborative,Adventurous,PriceMean,PriceStdDev,MaxPrice,MinPrice,IntoleranceMean,IntoleranceStdDev,FuelToBuyMean,FuelToBuyStdDev,FuelSoldBtwTicks
1000.0,3.0,1.7220662883171298,13.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,1.1666483970605672,4.233036019913465,3.1519837229904755,3.2149629043153007,1.0006835542894654,0.05259991822637407,0.0,0.0,0.0
1000.0,3.0,3.135399334619108,16.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,1.1666483970605672,4.233036019913465,3.1519837229904755,3.2149629043153007,1.0006835542894654,0.05259991822637407,0.0,0.0,0.0
1000.0,2.0,3.2149629043153007,10.0,5.0,0.0,0.0,5.0,588.0,5.0,5.0,1.1666483970605672,4.233036019913465,3.1519837229904755,3.2149629043153007,1.0006835542894654,0.05259991822637407,0.0,0.0,0.0
1000.0,3.0,2.1062994519528213,23.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,1.1666483970605672,4.233036019913465,3.1519837229904755,3.2149629043153007,1.0006835542894654,0.05259991822637407,0.0,0.0,0.0
1000.0,3.0,2.2247837674706386,37.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.1666483970605672,4.233036019913465,3.1519837229904755,3.2149629043153007,1.0006835542894654,0.05259991822637407,0.0,0.0,0.0
1000.0,3.0,3.1519837229904755,6.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,1.1666483970605672,4.233036019913465,3.1519837229904755,3.2149629043153007,1.0006835542894654,0.05259991822637407,0.0,0.0,0.0
1000.0,3.0,1.4825491937135715,42.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.1666483970605672,4.233036019913465,3.1519837229904755,3.2149629043153007,1.0006835542894654,0.05259991822637407,0.0,0.0,0.0
1000.0,2.0,2.3295619088182877,18.0,5.0,0.0,0.0,5.0,540.0,5.0,5.0,1.1666483970605672,4.233036019913465,3.1519837229904755,3.2149629043153007,1.0006835542894654,0.05259991822637407,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,
0.0,3.0,1.7447512571252175,25.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.7447512571252175,0.0,1.7447512571252175,1.7447512571252175,1.3076608934438674,0.0,126.0,0.0,0.0
500.0,2.0,1.7447512571252175,25.0,1.0,0.0,0.0,5.0,126.0,1.0,0.0,1.7447512571252175,0.0,1.7447512571252175,1.7447512571252175,1.3076608934438674,0.0,126.0,0.0,0.0
1000.0,2.0,1.7447512571252175,25.0,1.0,0.0,0.0,5.0,126.0,1.0,0.0,1.7447512571252175,0.0,1.7447512571252175,1.7447512571252175,1.3076608934438674,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,
0.0,3.0,1.971502456306496,18.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,1.971502456306496,0.0,1.971502456306496,1.971502456306496,0.9786849069115576,0.004899850522072424,108.0,1143.5,0.0
500.0,2.0,1.971502456306496,18.0,2.0,0.0,1.0,7.0,207.0,2.0,2.0,1.971502456306496,0.0,1.971502456306496,1.971502456306496,0.9786849069115576,0.004899850522072424,108.0,1143.5,0.0
1000.0,2.0,1.971502456306496,18.0,4.0,0.0,0.0,7.0,432.0,2.0,2.0,1.971502456306496,0.0,1.971502456306496,1.971502456306496,0.9786849069115576,0.004899850522072424,0.0,0.0,225.0
1500.0,2.0,1.971502456306496,18.0,4.0,0.0,0.0,7.0,432.0,2.0,2.0,1.971502456306496,0.0,1.971502456306496,1.971502456306496,0.9786849069115576,0.004899850522072424,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,
0.0,3.0,0.27634410428983136,29.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,1.7769190970801394,1.3145693264222682,3.326109717282145,0.14380993060510572,1.0670035145461654,0.07407239861856603,109.1,596.2899999999994,0.0
0.0,3.0,2.7252465828331918,53.0,0.0,0.0,0.0,7.0,0.0,5.0,5.0,1.7769190970801394,1.3145693264222682,3.326109717282145,0.14380993060510572,1.0670035145461654,0.07407239861856603,109.1,596.2899999999994,0.0
0.0,3.0,3.326109717282145,31.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,1.7769190970801394,1.3145693264222682,3.326109717282145,0.14380993060510572,1.0670035145461654,0.07407239861856603,109.1,596.2899999999994,0.0
0.0,3.0,2.697985697474606,29.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,1.7769190970801394,1.3145693264222682,3.326109717282145,0.14380993060510572,1.0670035145461654,0.07407239861856603,109.1,596.2899999999994,0.0
0.0,3.0,0.14380993060510572,16.0,0.0,0.0,0.0,7.0,0.0,5.0,5.0,1.7769190970801394,1.3145693264222682,3.326109717282145,0.14380993060510572,1.0670035145461654,0.07407239861856603,109.1,596.2899999999994,0.0
0.0,2.0,1.2197007997845135,34.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,1.7769190970801394,1.3145693264222682,3.326109717282145,0.14380993060510572,1.0670035145461654,0.07407239861856603,109.1,596.2899999999994,0.0
0.0,3.0,2.1092907490092285,23.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,1.7769190970801394,1.3145693264222682,3.326109717282145,0.14380993060510572,1.0670035145461654,0.07407239861856603,109.1,596.2899999999994,0.0
0.0,3.0,3.2411065324421995,21.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.7769190970801394,1.3145693264222682,3.326109717282145,0.14380993060510572,1.0670035145461654,0.07407239861856603,109.1,596.2899999999994,0.0
0.0,3.0,0.5948113413929745,18.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,1.7769190970801394,1.3145693264222682,3.326109717282145,0.14380993060510572,1.0670035145461654,0.07407239861856603,109.1,596.2899999999994,0.0
0.0,3.0,1.4347855156875968,9.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,1.7769190970801394,1.3145693264222682,3.326109717282145,0.14380993060510572,1.0670035145461654,0.07407239861856603,109.1,596.2899999999994,0.0
500.0,2.0,0.026344104289831388,29.0,1.0,0.0,0.0,6.0,225.0,5.0,5.0,1.7369190970801391,1.4132146249806523,3.326109717282145,0.026344104289831388,1.0670035145461654,0.07407239861856603,21.2,1894.56,0.0
500.0,3.0,2.7252465828331918,53.0,0.0,0.0,0.0,7.0,0.0,5.0,5.0,1.7369190970801391,1.4132146249806523,3.326109717282145,0.026344104289831388,1.0670035145461654,0.07407239861856603,21.2,1894.56,0.0
500.0,3.0,3.326109717282145,31.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,1.7369190970801391,1.4132146249806523,3.326109717282145,0.026344104289831388,1.0670035145461654,0.07407239861856603,21.2,1894.56,0.0
500.0,3.0,2.697985697474606,29.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,1.7369190970801391,1.4132146249806523,3.326109717282145,0.026344104289831388,1.0670035145461654,0.07407239861856603,21.2,1894.56,0.0
500.0,3.0,0.14380993060510572,16.0,4.0,0.0,0.0,7.0,467.0,5.0,5.0,1.7369190970801391,1.4132146249806523,3.326109717282145,0.026344104289831388,1.0670035145461654,0.07407239861856603,21.2,1894.56,467.0
500.0,2.0,1.0697007997845136,34.0,2.0,0.0,1.0,3.0,128.0,5.0,5.0,1.7369190970801391,1.4132146249806523,3.326109717282145,0.026344104289831388,1.0670035145461654,0.07407239861856603,21.2,1894.56,128.0
500.0,3.0,2.1092907490092285,23.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,1.7369190970801391,1.4132146249806523,3.326109717282145,0.026344104289831388,1.0670035145461654,0.07407239861856603,21.2,1894.56,0.0
500.0,3.0,3.2411065324421995,21.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.7369190970801391,1.4132146249806523,3.326109717282145,0.026344104289831388,1.0670035145461654,0.07407239861856603,21.2,1894.56,0.0
500.0,3.0,0.5948113413929745,18.0,3.0,0.0,0.0,3.0,271.0,5.0,5.0,1.7369190970801391,1.4132146249806523,3.326109717282145,0.026344104289831388,1.0670035145461654,0.07407239861856603,21.2,1894.56,271.0
500.0,3.0,1.4347855156875968,9.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,1.7369190970801391,1.4132146249806523,3.326109717282145,0.026344104289831388,1.0670035145461654,0.07407239861856603,21.2,1894.56,0.0
,,,,,,,,,,,,,,,,,,,
0.0,3.0,3.5798068358680672,43.0,0.0,0.0,0.0,7.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,3.0,2.2481182179584875,7.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,3.0,2.2799180758431334,4.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,2.0,2.200668107333322,15.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,2.0,2.033442533303326,12.0,0.0,0.0,0.0,6.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,3.0,0.9282946881650792,50.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,3.0,4.945966358301106,20.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,3.0,2.4984231631149516,11.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,3.0,0.9872166701652828,38.0,0.0,0.0,0.0,6.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,3.0,1.5151253747740316,43.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,3.0,3.1187735795257168,5.0,0.0,0.0,0.0,6.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,3.0,0.15272397987427122,5.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
0.0,2.0,0.016012033351312294,16.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,2.0388068936598525,1.7380257914202757,4.945966358301106,0.016012033351312294,1.0209842728958474,0.01837839753408884,98.66666666666669,1179.3333333333333,0.0
500.0,2.0,3.5798068358680672,43.0,0.0,0.0,0.0,7.0,0.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,0.0
500.0,3.0,2.2481182179584875,7.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,0.0
500.0,3.0,2.2799180758431334,4.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,0.0
500.0,2.0,2.0006681073333232,15.0,1.0,0.0,0.0,3.0,65.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,65.0
500.0,2.0,1.9834425333033256,12.0,2.0,0.0,0.0,6.0,67.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,67.0
500.0,3.0,0.9282946881650792,50.0,0.0,0.0,0.0,3.0,50.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,50.0
500.0,3.0,4.945966358301106,20.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,0.0
500.0,3.0,2.4984231631149516,11.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,0.0
500.0,3.0,0.9872166701652828,38.0,0.0,0.0,0.0,6.0,0.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,0.0
500.0,3.0,1.5151253747740316,43.0,1.0,0.0,0.0,2.0,0.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,0.0
500.0,3.0,3.1187735795257168,5.0,0.0,0.0,0.0,6.0,0.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,0.0
500.0,3.0,0.15272397987427122,5.0,3.0,0.0,0.0,2.0,430.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,430.0
500.0,2.0,0.3339879666486877,16.0,2.0,0.0,0.0,3.0,276.0,4.0,5.0,1.9926530475060056,1.852568564119501,4.945966358301106,0.3339879666486877,1.0209842728958474,0.01837839753408884,44.22222222222222,2869.5061728395062,276.0
1000.0,2.0,3.5798068358680672,43.0,0.0,0.0,0.0,7.0,0.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,3.0,2.2481182179584875,7.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,3.0,2.2799180758431334,4.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,2.0,1.6006681073333224,15.0,1.0,0.0,0.0,3.0,65.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,2.0,0.9834425333033248,12.0,2.0,0.0,0.0,6.0,67.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,3.0,0.9282946881650792,50.0,0.0,0.0,0.0,3.0,50.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,3.0,4.945966358301106,20.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,3.0,2.4984231631149516,11.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,3.0,0.9872166701652828,38.0,0.0,0.0,0.0,6.0,0.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,3.0,1.5151253747740316,43.0,1.0,0.0,0.0,2.0,0.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,3.0,3.1187735795257168,5.0,0.0,0.0,0.0,6.0,0.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,3.0,0.15272397987427122,5.0,3.0,0.0,0.0,2.0,430.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
1000.0,2.0,1.233987966648688,16.0,2.0,0.0,0.0,3.0,276.0,4.0,5.0,1.8157299705829293,2.2958793125117225,4.945966358301106,1.233987966648688,1.0209842728958474,0.01837839753408884,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,
0.0,3.0,1.4932323976693591,43.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,2.0049782638595675,0.7199662805201973,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,103.2,477.76000000000056,0.0
0.0,3.0,2.491001833436146,52.0,0.0,0.0,0.0,7.0,0.0,2.0,3.0,2.0049782638595675,0.7199662805201973,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,103.2,477.76000000000056,0.0
0.0,3.0,1.8953522779910918,14.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,2.0049782638595675,0.7199662805201973,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,103.2,477.76000000000056,0.0
0.0,3.0,2.303394466798826,34.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,2.0049782638595675,0.7199662805201973,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,103.2,477.76000000000056,0.0
0.0,3.0,3.284937836681924,6.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0049782638595675,0.7199662805201973,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,103.2,477.76000000000056,0.0
0.0,3.0,0.5619507705800559,27.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,2.0049782638595675,0.7199662805201973,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,103.2,477.76000000000056,0.0
500.0,2.0,1.2432323976693591,43.0,1.0,0.0,0.0,5.0,60.0,2.0,3.0,1.9633115971929007,0.7712923249249375,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,0.0,0.0,0.0
500.0,3.0,2.491001833436146,52.0,0.0,0.0,0.0,7.0,0.0,2.0,3.0,1.9633115971929007,0.7712923249249375,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,0.0,0.0,0.0
500.0,3.0,1.8953522779910918,14.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,1.9633115971929007,0.7712923249249375,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,0.0,0.0,0.0
500.0,3.0,2.303394466798826,34.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,1.9633115971929007,0.7712923249249375,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,0.0,0.0,0.0
500.0,3.0,3.284937836681924,6.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,1.9633115971929007,0.7712923249249375,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,0.0,0.0,0.0
500.0,3.0,0.5619507705800559,27.0,4.0,0.0,0.0,6.0,456.0,2.0,3.0,1.9633115971929007,0.7712923249249375,3.284937836681924,0.5619507705800559,1.0254667518735334,0.012588265155414823,0.0,0.0,456.0
,,,,,,,,,,,,,,,,,,,
0.0,3.0,1.3015112236893809,43.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,1.494265978576632,0.7690591337353585,3.243486491328756,0.1777688849797716,0.9393567151451342,0.027598163482633737,109.16666666666669,727.8055555555549,0.0
0.0,3.0,1.6044340437755646,49.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,1.494265978576632,0.7690591337353585,3.243486491328756,0.1777688849797716,0.9393567151451342,0.027598163482633737,109.16666666666669,727.8055555555549,0.0
0.0,3.0,1.8522491966992465,49.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,1.494265978576632,0.7690591337353585,3.243486491328756,0.1777688849797716,0.9393567151451342,0.027598163482633737,109.16666666666669,727.8055555555549,0.0
0.0,3.0,0.1777688849797716,50.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,1.494265978576632,0.7690591337353585,3.243486491328756,0.1777688849797716,0.9393567151451342,0.027598163482633737,109.16666666666669,727.8055555555549,0.0
0.0,3.0,1.0132480641823287,33.0,0.0,0.0,0.0,6.0,0.0,4.0,2.0,1.494265978576632,0.7690591337353585,3.243486491328756,0.1777688849797716,0.9393567151451342,0.027598163482633737,109.16666666666669,727.8055555555549,0.0
0.0,2.0,2.5620234944317133,25.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,1.494265978576632,0.7690591337353585,3.243486491328756,0.1777688849797716,0.9393567151451342,0.027598163482633737,109.16666666666669,727.8055555555549,0.0
0.0,3.0,3.243486491328756,40.0,0.0,0.0,0.0,5.0,0.0,4.0,2.0,1.494265978576632,0.7690591337353585,3.243486491328756,0.1777688849797716,0.9393567151451342,0.027598163482633737,109.16666666666669,727.8055555555549,0.0
0.0,3.0,0.9532531986729146,7.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,1.494265978576632,0.7690591337353585,3.243486491328756,0.1777688849797716,0.9393567151451342,0.027598163482633737,109.16666666666669,727.8055555555549,0.0
